no;id;x;y;itemgroup
1686;422;0.124794245;-0.410463906;a
1687;422;0.932150814;1;b
1688;422;0.120065692;0;b
1689;423;0.427801098;-1.103746424;a
1690;423;0.587045129;-0.680819195;a
1691;423;0.076184626;0;b
1692;423;0.635364876;1;b
1693;424;0.734049579;0.880189216;a
1694;424;0.045787834;1.916254574;a
1695;424;0.354259701;1;b
1696;424;0.847761824;1;b
1697;425;0.687783696;-0.633765656;a
1698;425;0.0017903;0.859252059;a
1699;425;0.6644396;1;b
1700;425;0.155118178;1;b
1701;426;0.481545121;1.997060006;a
1702;426;0.113868408;1.228044401;a
1703;426;0.872496275;1;b
1704;426;0.426945796;1;b
1705;427;0.274337382;0.101498578;a
1706;427;0.71132998;-0.26957488;a
1707;427;0.350906904;0;b
1708;427;0.824181534;1;b
1709;428;0.483190574;-1.23586805;a
1710;428;0.926352099;-2.20235251;a
1711;428;0.130461409;0;b
1712;428;0.133545819;0;b
1713;429;0.897975504;1.223029082;a
1714;429;0.611628121;-0.787167809;a
1715;429;0.420765801;1;b
1716;429;0.175863242;0;b
1717;430;0.40388304;-0.808695215;a
1718;430;0.23231567;-2.184157062;a
1719;430;0.787141399;0;b
1720;430;0.836573738;1;b
1721;431;0.513073981;1.028202952;a
1722;431;0.001454786;1.159544276;a
1723;431;0.847271047;0;b
1724;431;0.751478343;1;b
1725;432;0.581274486;-1.102539448;a
1726;432;0.000199051;0.794754937;a
1727;432;0.300454626;1;b
1728;432;0.505549132;0;b
1729;433;0.390289474;2.247007731;a
1730;433;0.612706532;3.232361114;a
1731;433;0.973640711;1;b
1732;433;0.427328012;1;b
1733;434;0.643232163;-0.68379186;a
1734;434;0.404313738;0.532328889;a
1735;434;0.863017808;0;b
1736;434;0.272924935;0;b
1737;435;0.58206764;0.090098109;a
1738;435;0.081243903;0.485918338;a
1739;435;0.511236865;1;b
1740;435;0.415739435;1;b
1741;436;0.28903206;1.713093803;a
1742;436;0.820628478;2.659334755;a
1743;436;0.141296847;1;b
1744;436;0.282350294;0;b
1745;437;0.458751757;0.684096128;a
1746;437;0.526832054;-0.569217659;a
1747;437;0.508884223;0;b
1748;437;0.753867575;1;b
1749;438;0.88968412;2.231155837;a
1750;438;0.917324251;0.749808687;a
1751;438;0.772471444;1;b
1752;438;0.185977806;0;b
1753;439;0.140437489;2.143136174;a
1754;439;0.629218919;3.023048035;a
1755;439;0.365952431;1;b
1756;439;0.991901363;1;b
1757;440;0.696302751;-1.256128804;a
1758;440;0.149488677;-2.814356836;a
1759;440;0.889382872;0;b
1760;440;0.227752264;0;b
1761;441;0.4600974;0.161847923;a
1762;441;0.884215479;-0.682581079;a
1763;441;0.768641914;0;b
1764;441;0.593849448;1;b
1765;442;0.38452689;0.651931556;a
1766;442;0.763803606;-0.261381303;a
1767;442;0.950207171;1;b
1768;442;0.414766034;1;b
1769;443;0.491693109;1.115036907;a
1770;443;0.232543189;0.414627462;a
1771;443;0.95237722;1;b
1772;443;0.931020999;1;b
1773;444;0.499901899;-1.395358043;a
1774;444;0.340887717;0.641028703;a
1775;444;0.714875318;1;b
1776;444;0.039353683;1;b
1777;445;0.701968306;1.402123532;a
1778;445;0.653803672;0.046617837;a
1779;445;0.639788188;1;b
1780;445;0.683094237;1;b
1781;446;0.370128657;0.811827646;a
1782;446;0.649865365;2.044434743;a
1783;446;0.240153386;1;b
1784;446;0.327384971;1;b
1785;447;0.43760447;-3.863266852;a
1786;447;0.912307636;0.305757484;a
1787;447;0.717466356;0;b
1788;447;0.096669153;0;b
1789;448;0.88299494;1.203454222;a
1790;448;0.898418804;0.913799819;a
1791;448;0.751427123;1;b
1792;448;0.551313885;1;b
1793;449;0.677271972;0.879520557;a
1794;449;0.494277414;-1.214172442;a
1795;449;0.193050413;1;b
1796;449;0.945227575;0;b
1797;450;0.282941852;-0.145343468;a
1798;450;0.236774936;0.591233405;a
1799;450;0.801906318;1;b
1800;450;0.226197145;1;b
1801;451;0.051087632;-0.458004733;a
1802;451;0.637391874;-0.398170204;a
1803;451;0.6675104;0;b
1804;451;0.57517562;0;b
1805;452;0.704205453;-2.231234032;a
1806;452;0.665136149;-3.474146393;a
1807;452;0.830354958;0;b
1808;452;0.40149066;0;b
1809;453;0.90721083;2.716269207;a
1810;453;0.039371408;1.94096477;a
1811;453;0.911167469;1;b
1812;453;0.996058959;1;b
1813;454;0.396210951;0.648963122;a
1814;454;0.570343824;0.125093871;a
1815;454;0.116616921;0;b
1816;454;0.510804512;1;b
1817;455;0.126443662;-0.384919215;a
1818;455;0.901706265;0.601462809;a
1819;455;0.846766878;1;b
1820;455;0.993027122;1;b
1821;456;0.503992447;2.802238953;a
1822;456;0.46080052;2.418147315;a
1823;456;0.414435868;1;b
1824;456;0.625302991;1;b
1825;457;0.307020077;1.072666665;a
1826;457;0.229309389;0.570028722;a
1827;457;0.153367392;1;b
1828;457;0.972175756;1;b
1829;458;0.996803596;3.709670048;a
1830;458;0.703029326;2.084720905;a
1831;458;0.505097419;0;b
1832;458;0.388787625;1;b
1833;459;0.713480753;-0.130873656;a
1834;459;0.418752953;-2.3829009;a
1835;459;0.388642296;0;b
1836;459;0.624992198;0;b
1837;460;0.005983939;-4.053574746;a
1838;460;0.77823755;-3.258011755;a
1839;460;0.879486091;0;b
1840;460;0.562103264;0;b
1841;461;0.677142647;3.514434011;a
1842;461;0.603674666;0.120977271;a
1843;461;0.680076466;0;b
1844;461;0.363085697;0;b
1845;462;0.483147988;-0.933332873;a
1846;462;0.30914939;-2.704975149;a
1847;462;0.718268562;0;b
1848;462;0.123878021;1;b
1849;463;0.724364248;-2.0692252;a
1850;463;0.081005128;0.349732186;a
1851;463;0.195773744;0;b
1852;463;0.903648634;1;b
1853;464;0.27124896;0.641729152;a
1854;464;0.636688751;1.377701258;a
1855;464;0.873293182;1;b
1856;464;0.880512815;1;b
1857;465;0.472686177;0.545863994;a
1858;465;0.293934553;-1.453595883;a
1859;465;0.19818477;1;b
1860;465;0.535323065;1;b
1861;466;0.819094125;0.591052933;a
1862;466;0.320583399;-0.936366185;a
1863;466;0.246461361;0;b
1864;466;0.949368217;1;b
1865;467;0.368869499;0.808389786;a
1866;467;0.636857475;0.209114182;a
1867;467;0.178245325;1;b
1868;467;0.330224338;0;b
1869;468;0.467857493;1.095474607;a
1870;468;0.394005301;0.791431154;a
1871;468;0.570282862;1;b
1872;468;0.783627173;0;b
1873;469;0.695492628;0.047935685;a
1874;469;0.230118092;0.816863296;a
1875;469;0.067362734;1;b
1876;469;0.65387999;0;b
1877;470;0.514861194;1.558865586;a
1878;470;0.329932426;1.659838429;a
1879;470;0.070012047;0;b
1880;470;0.372955043;1;b
1881;471;0.661570268;0.195806103;a
1882;471;0.993189042;1.974978724;a
1883;471;0.938298085;1;b
1884;471;0.716896655;1;b
1885;472;0.530812707;0.142110934;a
1886;472;0.445549869;-0.652809736;a
1887;472;0.436042529;0;b
1888;472;0.063092344;0;b
1889;473;0.715321713;2.367286645;a
1890;473;0.941923588;1.50922086;a
1891;473;0.84651506;1;b
1892;473;0.411349484;1;b
1893;474;0.387430083;-0.14915268;a
1894;474;0.879668437;-1.750657046;a
1895;474;0.226683717;0;b
1896;474;0.436755881;0;b
1897;475;0.170744318;-0.317905679;a
1898;475;0.297788653;0.170149918;a
1899;475;0.281884598;1;b
1900;475;0.114622168;0;b
1901;476;0.685148075;4.134649124;a
1902;476;0.983204372;4.479213334;a
1903;476;0.199975115;1;b
1904;476;0.148213929;1;b
1905;477;0.63133529;3.106568533;a
1906;477;0.884666017;0.138962816;a
1907;477;0.341375148;1;b
1908;477;0.003381719;0;b
1909;478;0.119352195;2.507932976;a
1910;478;0.006875105;-0.148474755;a
1911;478;0.68611625;1;b
1912;478;0.880510804;1;b
1913;479;0.688206532;2.880299019;a
1914;479;0.13306541;0.604715271;a
1915;479;0.986772353;0;b
1916;479;0.55094788;1;b
1917;480;0.406233246;0.234900992;a
1918;480;0.514205438;0.179379966;a
1919;480;0.766021595;0;b
1920;480;0.988969374;0;b
1921;481;0.61217997;1.271787999;a
1922;481;0.009857139;0.230531791;a
1923;481;0.164873729;0;b
1924;481;0.60694542;0;b
1925;482;0.816810937;2.5983506;a
1926;482;0.773406138;3.176534905;a
1927;482;0.420719406;0;b
1928;482;0.343190229;1;b
1929;483;0.556140569;0.972557222;a
1930;483;0.954517847;0.621843545;a
1931;483;0.323262569;1;b
1932;483;0.122645212;1;b
1933;484;0.776356762;-0.198924963;a
1934;484;0.552403589;-0.279784589;a
1935;484;0.750201636;0;b
1936;484;0.660958553;1;b
1937;485;0.482408359;1.109071;a
1938;485;0.376597324;1.662397899;a
1939;485;0.76205221;0;b
1940;485;0.429517014;1;b
1941;486;0.383972993;2.08522858;a
1942;486;0.980395707;0.332104997;a
1943;486;0.455820148;1;b
1944;486;0.780624438;1;b
1945;487;0.453777955;2.232496279;a
1946;487;0.235479327;-0.964402685;a
1947;487;0.215236539;1;b
1948;487;0.121406078;1;b
1949;488;0.323203804;-0.652907557;a
1950;488;0.843540726;0.173142079;a
1951;488;0.733390799;0;b
1952;488;0.556616992;1;b
1953;489;0.339270782;-2.981859048;a
1954;489;0.99963033;0.549487875;a
1955;489;0.358991071;0;b
1956;489;0.086886367;1;b
1957;490;0.414016274;0.728863025;a
1958;490;0.253987988;1.092454266;a
1959;490;0.001947982;0;b
1960;490;0.096677931;0;b
1961;491;0.47929534;2.264823276;a
1962;491;0.069587202;1.544955217;a
1963;491;0.395304813;1;b
1964;491;0.740148832;1;b
1965;492;0.647610575;0.469136608;a
1966;492;0.204342841;-0.762548548;a
1967;492;0.918192829;1;b
1968;492;0.892393797;1;b
1969;493;0.991015281;2.029991388;a
1970;493;0.822447981;1.963102971;a
1971;493;0.5429869;0;b
1972;493;0.970794708;1;b
1973;494;0.975770442;-0.538728411;a
1974;494;0.090724978;-2.04138914;a
1975;494;0.268624977;0;b
1976;494;0.278527739;0;b
1977;495;0.20071687;0.681721931;a
1978;495;0.970017474;-1.031475973;a
1979;495;0.406675985;0;b
1980;495;0.024160279;0;b
1981;496;0.982651878;0.367055988;a
1982;496;0.071693659;-1.802594398;a
1983;496;0.508144154;0;b
1984;496;0.043662413;0;b
1985;497;0.474575232;-0.901973078;a
1986;497;0.542731101;1.013165169;a
1987;497;0.301177149;1;b
1988;497;0.378465635;1;b
1989;498;0.607563887;-1.578436966;a
1990;498;0.456044553;-0.158591404;a
1991;498;0.364777217;0;b
1992;498;0.58288528;0;b
1993;499;0.525190554;-1.04322937;a
1994;499;0.910761612;-2.198842423;a
1995;499;0.695478889;1;b
1996;499;0.87676057;0;b
1997;500;0.546714167;-1.048566928;a
1998;500;0.505731161;0.665424298;a
1999;500;0.099631303;0;b
2000;500;0.389416202;1;b
2001;501;0.91130949;-1.008557822;a
2002;501;0.351589511;-3.969602404;a
2003;501;0.409145663;0;b
2004;501;0.86737784;1;b
2005;502;0.041593641;1.042893811;a
2006;502;0.121257364;1.393249712;a
2007;502;0.265228343;1;b
2008;502;0.766269338;1;b
2009;503;0.404968292;0.335574432;a
2010;503;0.290488366;0.548133834;a
2011;503;0.090517146;0;b
2012;503;0.842668906;1;b
2013;504;0.596051143;-1.398151335;a
2014;504;0.448116621;-1.556458595;a
2015;504;0.290346726;0;b
2016;504;0.891403693;0;b
2017;505;0.135668735;0.394457668;a
2018;505;0.421121939;1.597476044;a
2019;505;0.558933588;1;b
2020;505;0.290631475;1;b
2021;506;0.902704178;1.565829827;a
2022;506;0.68444573;1.383157764;a
2023;506;0.155982109;0;b
2024;506;0.513112954;1;b
2025;507;0.080317655;0.871734429;a
2026;507;0.760240173;5.099663089;a
2027;507;0.204069268;1;b
2028;507;0.458708899;1;b
2029;508;0.304207415;-0.19602747;a
2030;508;0.150496249;1.21776998;a
2031;508;0.455392335;1;b
2032;508;0.350336124;0;b
2033;509;0.116957224;-0.875398662;a
2034;509;0.449885597;-0.584328793;a
2035;509;0.636964059;1;b
2036;509;0.082504331;0;b
2037;510;0.689250448;2.908568455;a
2038;510;0.731839732;-1.844146483;a
2039;510;0.217739408;1;b
2040;510;0.513194087;0;b
2041;511;0.179448311;0.11662125;a
2042;511;0.776459853;-0.369247459;a
2043;511;0.045911065;1;b
2044;511;0.077938913;0;b
2045;512;0.853895004;0.063595953;a
2046;512;0.591775959;0.202985823;a
2047;512;0.422501823;1;b
2048;512;0.576799016;1;b
2049;513;0.411143871;1.291843203;a
2050;513;0.839867765;3.456006017;a
2051;513;0.474393851;1;b
2052;513;0.888946917;1;b
2053;514;0.594177959;-0.32002315;a
2054;514;0.000772401;0.995874166;a
2055;514;0.267807344;1;b
2056;514;0.518853521;0;b
2057;515;0.458982665;-0.027709567;a
2058;515;0.281957714;-0.007627646;a
2059;515;0.614808618;1;b
2060;515;0.651095708;1;b
2061;516;0.31061713;0.677939153;a
2062;516;0.767912993;1.858204817;a
2063;516;0.524442999;1;b
2064;516;0.918155938;1;b
2065;517;0.254178117;-0.001002929;a
2066;517;0.291625055;-0.829734211;a
2067;517;0.001871777;0;b
2068;517;0.607143139;1;b
2069;518;0.871379235;0.71611053;a
2070;518;0.247771173;-1.097768538;a
2071;518;0.691048111;1;b
2072;518;0.091685703;1;b
2073;519;0.582933669;0.899338057;a
2074;519;0.052513524;-1.240928255;a
2075;519;0.140233904;0;b
2076;519;0.795584715;0;b
2077;520;0.275062672;0.987058756;a
2078;520;0.157918763;1.1373644;a
2079;520;0.791834643;0;b
2080;520;0.454059583;0;b
2081;521;0.244508559;-0.004033091;a
2082;521;0.942304037;1.569794376;a
2083;521;0.768861659;1;b
2084;521;0.732745936;1;b
2085;522;0.161510243;-0.766405095;a
2086;522;0.072400606;2.301353562;a
2087;522;0.095500434;0;b
2088;522;0.867782422;1;b
2089;523;0.3333345;-3.214272971;a
2090;523;0.12349941;-0.459005432;a
2091;523;0.651054917;0;b
2092;523;0.710135163;1;b
2093;524;0.294597098;0.077207947;a
2094;524;0.92480625;2.060899185;a
2095;524;0.013211581;1;b
2096;524;0.502136462;1;b
2097;525;0.29340996;3.087995217;a
2098;525;0.531761391;2.500257767;a
2099;525;0.928196562;0;b
2100;525;0.541851201;1;b
2101;526;0.565297378;0.829070523;a
2102;526;0.920291075;-1.024419962;a
2103;526;0.967718809;0;b
2104;526;0.537220878;0;b
2105;527;0.760386179;0.567103866;a
2106;527;0.772877099;0.997696199;a
2107;527;0.097392976;1;b
2108;527;0.105499685;0;b
2109;528;0.642216637;0.485393762;a
2110;528;0.03360035;-1.212048526;a
2111;528;0.171076477;1;b
2112;528;0.003422277;1;b
2113;529;0.784343392;0.4640673;a
2114;529;0.451197762;-1.943086544;a
2115;529;0.915918597;1;b
2116;529;0.019051494;0;b
2117;530;0.103173527;1.185201741;a
2118;530;0.806574753;1.826286192;a
2119;530;0.437913735;0;b
2120;530;0.688037467;1;b
2121;531;0.032755243;0.004637563;a
2122;531;0.921286851;0.285676689;a
2123;531;0.47807948;0;b
2124;531;0.39541903;1;b
2125;532;0.649785456;2.442338698;a
2126;532;0.994991626;3.846801297;a
2127;532;0.022179785;1;b
2128;532;0.072984148;1;b
2129;533;0.238176641;-1.924206552;a
2130;533;0.263851872;-1.455876112;a
2131;533;0.643777663;0;b
2132;533;0.79352063;0;b
2133;534;0.297012517;-1.831531645;a
2134;534;0.068111578;-0.410415331;a
2135;534;0.757107673;1;b
2136;534;0.498820626;0;b
2137;535;0.705734791;1.733879961;a
2138;535;0.364069679;4.023598235;a
2139;535;0.321404548;1;b
2140;535;0.663924648;1;b
2141;536;0.217731198;-0.736286275;a
2142;536;0.814695972;1.350567656;a
2143;536;0.899944647;0;b
2144;536;0.235356322;1;b
2145;537;0.494201906;0.82497584;a
2146;537;0.91068619;2.41272172;a
2147;537;0.156805703;1;b
2148;537;0.183130585;1;b
2149;538;0.686452494;-1.09499418;a
2150;538;0.797833198;-1.566184802;a
2151;538;0.493071432;1;b
2152;538;0.508465396;0;b
2153;539;0.07892119;1.672642951;a
2154;539;0.436323377;1.599948173;a
2155;539;0.013959167;1;b
2156;539;0.857537999;1;b
2157;540;0.590978719;1.18573929;a
2158;540;0.285297255;0.174727425;a
2159;540;0.074111119;1;b
2160;540;0.832138688;1;b
2161;541;0.868929829;-0.062922332;a
2162;541;0.212028743;1.08782766;a
2163;541;0.674032006;1;b
2164;541;0.114149193;1;b
2165;542;0.714924927;0.787554396;a
2166;542;0.445484485;-0.464736484;a
2167;542;0.49502005;0;b
2168;542;0.435292426;0;b
2169;543;0.656033821;1.46923841;a
2170;543;0.418219986;0.558965631;a
2171;543;0.115961868;1;b
2172;543;0.300902478;0;b
2173;544;0.610522194;0.334881864;a
2174;544;0.237968955;0.968922023;a
2175;544;0.379911253;1;b
2176;544;0.998968589;1;b
2177;545;0.995009037;1.166291636;a
2178;545;0.124609603;1.090274864;a
2179;545;0.146437667;1;b
2180;545;0.346724243;1;b
2181;546;0.759302137;2.876630398;a
2182;546;0.82977823;1.833080405;a
2183;546;0.521058094;1;b
2184;546;0.422471963;1;b
2185;547;0.65253814;3.990395161;a
2186;547;0.127826786;2.688389178;a
2187;547;0.978372082;1;b
2188;547;0.987579606;1;b
2189;548;0.023597134;0.246100475;a
2190;548;0.40288197;-0.660738323;a
2191;548;0.964281376;0;b
2192;548;0.33094111;0;b
2193;549;0.452345368;0.839004392;a
2194;549;0.873875058;3.309826571;a
2195;549;0.715057651;1;b
2196;549;0.846119321;1;b
2197;550;0.125659662;0.237400355;a
2198;550;0.257458181;0.336397553;a
2199;550;0.596583605;1;b
2200;550;0.060500893;0;b
2201;551;0.094484679;-2.337252447;a
2202;551;0.812751193;-1.540130375;a
2203;551;0.702773832;0;b
2204;551;0.374078532;0;b
2205;552;0.793150313;2.237209396;a
2206;552;0.670494115;0.708260817;a
2207;552;0.716266152;1;b
2208;552;0.739564987;1;b
2209;553;0.123911744;-0.168150667;a
2210;553;0.363764265;0.55891708;a
2211;553;0.699805295;1;b
2212;553;0.776751306;1;b
2213;554;0.86178007;-0.133310794;a
2214;554;0.25832031;-0.48666642;a
2215;554;0.683634022;0;b
2216;554;0.428382237;0;b
2217;555;0.437193016;-1.642496049;a
2218;555;0.946410545;0.717572481;a
2219;555;0.044993248;1;b
2220;555;0.374001792;0;b
2221;556;0.2616431;-0.240019718;a
2222;556;0.486001818;0.01635527;a
2223;556;0.815200248;0;b
2224;556;0.575411264;0;b
2225;557;0.931977411;-0.585147669;a
2226;557;0.714957253;0.319701388;a
2227;557;0.542853621;0;b
2228;557;0.848786636;1;b
2229;558;0.914879624;1.132443754;a
2230;558;0.222498681;0.896150479;a
2231;558;0.536976229;1;b
2232;558;0.256823368;1;b
2233;559;0.050028037;0.196438885;a
2234;559;0.364046337;2.219092229;a
2235;559;0.386908005;1;b
2236;559;0.199188419;0;b
2237;560;0.819513401;3.726171259;a
2238;560;0.3366935;3.287336874;a
2239;560;0.31409663;1;b
2240;560;0.041442326;1;b
2241;561;0.604797442;5.360201789;a
2242;561;0.520067555;2.728184274;a
2243;561;0.811334877;1;b
2244;561;0.563440588;1;b
2245;562;0.49130977;0.382706145;a
2246;562;0.952539266;2.431352051;a
2247;562;0.808258105;1;b
2248;562;0.955896893;1;b
2249;563;0.307171531;-0.711826313;a
2250;563;0.360627553;0.267085273;a
2251;563;0.907812503;0;b
2252;563;0.019372167;0;b
2253;564;0.13002428;-1.005138067;a
2254;564;0.941832581;-0.403484436;a
2255;564;0.008315091;0;b
2256;564;0.64186243;0;b
2257;565;0.789382968;1.220511545;a
2258;565;0.550582552;1.908984935;a
2259;565;0.960764341;1;b
2260;565;0.500303162;1;b
2261;566;0.844312368;0.371855712;a
2262;566;0.589746997;-0.317257988;a
2263;566;0.585891636;0;b
2264;566;0.364504737;1;b
2265;567;0.292637988;-0.196980854;a
2266;567;0.787379959;0.107190092;a
2267;567;0.72037836;0;b
2268;567;0.754983542;1;b
2269;568;0.880616508;-1.203166482;a
2270;568;0.614484126;0.755856031;a
2271;568;0.788129114;1;b
2272;568;0.353919947;0;b
2273;569;0.615913353;0.891337247;a
2274;569;0.252532065;-0.085953378;a
2275;569;0.617027037;1;b
2276;569;0.02524958;1;b
2277;570;0.477621112;0.120350452;a
2278;570;0.856631615;0.616127253;a
2279;570;0.860076983;1;b
2280;570;0.795386038;1;b
2281;571;0.787394623;1.061425385;a
2282;571;0.670515551;-1.0910463;a
2283;571;0.27542074;0;b
2284;571;0.624737385;0;b
2285;572;0.83564921;0.317732754;a
2286;572;0.899906877;0.625354752;a
2287;572;0.334463301;0;b
2288;572;0.764128607;0;b
2289;573;0.394159542;2.536411042;a
2290;573;0.291877394;1.887766936;a
2291;573;0.964275153;1;b
2292;573;0.265838468;1;b
2293;574;0.023783215;0.748585103;a
2294;574;0.793149635;1.046536161;a
2295;574;0.512376317;1;b
2296;574;0.730728222;1;b
2297;575;0.082350272;1.056366113;a
2298;575;0.948573287;1.891895823;a
2299;575;0.752168447;1;b
2300;575;0.563403961;0;b
2301;576;0.604246978;1.75901749;a
2302;576;0.335936515;2.744454541;a
2303;576;0.552701068;1;b
2304;576;0.163543921;1;b
2305;577;0.362324426;0.229546937;a
2306;577;0.755198457;2.025017963;a
2307;577;0.046254941;0;b
2308;577;0.32286213;1;b
2309;578;0.324566046;-0.431774005;a
2310;578;0.863682645;2.396021629;a
2311;578;0.700406163;1;b
2312;578;0.061700232;1;b
2313;579;0.158599072;2.473923271;a
2314;579;0.594914163;1.319155713;a
2315;579;0.23716807;0;b
2316;579;0.033082395;1;b
2317;580;0.889145064;0.176900996;a
2318;580;0.97869479;1.564601278;a
2319;580;0.35988939;1;b
2320;580;0.166757286;0;b
2321;581;0.17850737;0.012543859;a
2322;581;0.162434213;2.854330482;a
2323;581;0.640062533;1;b
2324;581;0.335028057;0;b
2325;582;0.668348174;0.679550664;a
2326;582;0.210477485;-0.279057478;a
2327;582;0.830749761;1;b
2328;582;0.576400085;1;b
2329;583;0.935520234;1.624302431;a
2330;583;0.353283584;-0.541894264;a
2331;583;0.379289244;0;b
2332;583;0.076132071;1;b
2333;584;0.373508221;1.964268926;a
2334;584;0.935379629;0.83794236;a
2335;584;0.24393157;0;b
2336;584;0.797943203;1;b
2337;585;0.222337432;-2.173167265;a
2338;585;0.014848629;-1.515359284;a
2339;585;0.867534717;1;b
2340;585;0.566058259;0;b
2341;586;0.390640845;1.690090386;a
2342;586;0.896177036;1.158064394;a
2343;586;0.569293526;1;b
2344;586;0.177743204;1;b
2345;587;0.621560209;-0.693102099;a
2346;587;0.974628286;1.691892721;a
2347;587;0.386545747;0;b
2348;587;0.907766347;1;b
2349;588;0.888235533;2.426687558;a
2350;588;0.341790554;0.166262437;a
2351;588;0.126174194;1;b
2352;588;0.988002169;1;b
2353;589;0.613237949;0.368893804;a
2354;589;0.009966844;-0.052637588;a
2355;589;0.748337467;1;b
2356;589;0.805499309;1;b
2357;590;0.186720149;0.12876872;a
2358;590;0.993507997;-0.162514231;a
2359;590;0.37282435;1;b
2360;590;0.080910842;1;b
2361;591;0.604038748;-0.797448186;a
2362;591;0.741556749;0.213531914;a
2363;591;0.861625105;1;b
2364;591;0.130985802;0;b
2365;592;0.980277673;1.684754886;a
2366;592;0.34141127;-0.763982953;a
2367;592;0.360159365;1;b
2368;592;0.060399704;1;b
2369;593;0.24905651;2.313799932;a
2370;593;0.951397615;2.731663513;a
2371;593;0.219536307;1;b
2372;593;0.20112236;1;b
2373;594;0.13016107;-3.261340022;a
2374;594;0.244877031;-3.232783804;a
2375;594;0.689126274;0;b
2376;594;0.245128314;0;b
2377;595;0.452157147;1.472091011;a
2378;595;0.649661256;2.883048449;a
2379;595;0.162128859;0;b
2380;595;0.157761326;1;b
2381;596;0.97220826;-0.952028146;a
2382;596;0.951731103;-2.168939397;a
2383;596;0.968805769;1;b
2384;596;0.885208836;0;b
2385;597;0.68652153;-0.273445833;a
2386;597;0.18223639;-3.175200393;a
2387;597;0.652949228;0;b
2388;597;0.322341057;1;b
2389;598;0.957047813;2.094083486;a
2390;598;0.400664274;-1.46903408;a
2391;598;0.919013803;0;b
2392;598;0.622355981;0;b
2393;599;0.007870568;-0.59792692;a
2394;599;0.838253056;0.165321886;a
2395;599;0.885658464;1;b
2396;599;0.05780938;0;b
2397;600;0.583736575;3.38415546;a
2398;600;0.970555;3.347891027;a
2399;600;0.27108394;1;b
2400;600;0.594813703;1;b
2401;601;0.679081112;2.430737093;a
2402;601;0.67567984;1.968166108;a
2403;601;0.903531666;1;b
2404;601;0.174160208;1;b
2405;602;0.334528218;-0.102702217;a
2406;602;0.673501258;-0.35463704;a
2407;602;0.283187175;1;b
2408;602;0.251726413;0;b
2409;603;0.294386018;0.347157819;a
2410;603;0.299641175;-0.930370129;a
2411;603;0.850386527;0;b
2412;603;0.192043228;0;b
2413;604;0.762630188;1.197474863;a
2414;604;0.865903622;1.243335156;a
2415;604;0.003557601;0;b
2416;604;0.421218722;1;b
2417;605;0.165227139;1.900840278;a
2418;605;0.082443685;0.462374722;a
2419;605;0.496248781;1;b
2420;605;0.195134831;0;b
2421;606;0.194039945;-2.54500269;a
2422;606;0.650057096;-1.304377482;a
2423;606;0.82994735;0;b
2424;606;0.195962755;1;b
2425;607;0.111700469;-1.607127804;a
2426;607;0.597036246;2.322731755;a
2427;607;0.161375621;1;b
2428;607;0.439731076;1;b
2429;608;0.777259412;1.638031387;a
2430;608;0.188072219;-0.039150999;a
2431;608;0.98292156;0;b
2432;608;0.408885;1;b
2433;609;0.114233164;0.147610878;a
2434;609;0.315941603;0.332450656;a
2435;609;0.910988534;0;b
2436;609;0.753612933;0;b
2437;610;0.220898272;0.82350422;a
2438;610;0.656939793;-0.823681227;a
2439;610;0.980214906;1;b
2440;610;0.952759225;0;b
2441;611;0.696684974;-0.882593573;a
2442;611;0.198113036;-0.933861275;a
2443;611;0.239801236;1;b
2444;611;0.375125461;1;b
2445;612;0.697656098;0.33607597;a
2446;612;0.448204468;-0.504705884;a
2447;612;0.767668467;1;b
2448;612;0.531070518;1;b
2449;613;0.920107442;-1.465228602;a
2450;613;0.434900512;0.619465134;a
2451;613;0.653098166;0;b
2452;613;0.256200429;1;b
2453;614;0.221842879;-1.252054735;a
2454;614;0.180810511;-1.801572513;a
2455;614;0.059440846;0;b
2456;614;0.926826256;0;b
2457;615;0.619781852;1.42809454;a
2458;615;0.455488328;0.035459216;a
2459;615;0.431463713;0;b
2460;615;0.303501107;1;b
2461;616;0.105188154;0.504163931;a
2462;616;0.58602131;1.035326475;a
2463;616;0.204023875;1;b
2464;616;0.562280837;1;b
2465;617;0.907490519;0.651209745;a
2466;617;0.14836033;-1.320509995;a
2467;617;0.989934157;1;b
2468;617;0.508163873;0;b
2469;618;0.515112721;-1.057474305;a
2470;618;0.553026431;-0.556421469;a
2471;618;0.687652476;1;b
2472;618;0.522732553;0;b
2473;619;0.365594626;-0.522472091;a
2474;619;0.251176851;0.651787843;a
2475;619;0.176086504;1;b
2476;619;0.654924972;0;b
2477;620;0.827087694;1.342511571;a
2478;620;0.194489778;0.091128196;a
2479;620;0.517157963;1;b
2480;620;0.312127987;1;b
2481;621;0.188034128;2.080076421;a
2482;621;0.083921957;2.798630009;a
2483;621;0.589244752;1;b
2484;621;0.700435605;1;b
2485;622;0.00790205;0.232113896;a
2486;622;0.753074585;1.013896809;a
2487;622;0.062231062;0;b
2488;622;0.782137504;1;b
2489;623;0.779323563;-0.846120074;a
2490;623;0.235109532;-1.335449522;a
2491;623;0.446120111;0;b
2492;623;0.351727076;0;b
2493;624;0.707122138;4.074378576;a
2494;624;0.272299125;1.897441949;a
2495;624;0.960637398;1;b
2496;624;0.785691904;1;b
2497;625;0.118902299;-0.578564607;a
2498;625;0.377682882;-0.255939681;a
2499;625;0.598040387;1;b
